,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,_action_name
12254,1.0,1.0,1.0,1.0,-1.0,shows_concern
12255,1.0,1.0,1.0,1.0,1.0,changes_the_topic
12256,-1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
12257,-1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
12258,-1.0,-1.0,-1.0,1.0,-1.0,supports
12259,-1.0,-1.0,-1.0,1.0,1.0,leaves_room
12260,-1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
12261,-1.0,-1.0,1.0,-1.0,1.0,brags
12262,-1.0,-1.0,1.0,1.0,-1.0,laughs
12263,-1.0,-1.0,1.0,1.0,1.0,jokes
12264,-1.0,1.0,-1.0,-1.0,-1.0,shouts
12265,-1.0,1.0,-1.0,-1.0,1.0,leaves_room
12266,-1.0,1.0,-1.0,1.0,-1.0,jokes
12267,-1.0,1.0,-1.0,1.0,1.0,changes_the_topic
12268,-1.0,1.0,1.0,-1.0,-1.0,yawns
12269,-1.0,1.0,1.0,-1.0,1.0,stands_in_corner
12270,-1.0,1.0,1.0,1.0,-1.0,starts_conversation
12271,-1.0,1.0,1.0,1.0,1.0,jokes
12272,1.0,-1.0,-1.0,-1.0,-1.0,shouts
12273,1.0,-1.0,-1.0,-1.0,1.0,shows_concern
12274,1.0,-1.0,-1.0,1.0,-1.0,shares
12275,1.0,-1.0,-1.0,1.0,1.0,gives_an_insult
12276,1.0,-1.0,1.0,-1.0,-1.0,laughs
12277,1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
12278,1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
12279,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
12280,1.0,1.0,-1.0,-1.0,-1.0,brags
12281,1.0,1.0,-1.0,-1.0,1.0,laughs
12282,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
12283,1.0,1.0,-1.0,1.0,1.0,shows_interest
12284,1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
12285,1.0,1.0,1.0,-1.0,1.0,rants
12286,1.0,1.0,1.0,1.0,-1.0,shouts
12287,1.0,1.0,1.0,1.0,1.0,rants
12288,-1.0,-1.0,-1.0,-1.0,-1.0,brags
12289,-1.0,-1.0,-1.0,-1.0,1.0,jokes
12290,-1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
12291,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
12292,-1.0,-1.0,1.0,-1.0,-1.0,brags
12293,-1.0,-1.0,1.0,-1.0,1.0,yawns
12294,-1.0,-1.0,1.0,1.0,-1.0,yawns
12295,-1.0,-1.0,1.0,1.0,1.0,changes_the_topic
12296,-1.0,1.0,-1.0,-1.0,-1.0,yawns
12297,-1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12298,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
12299,-1.0,1.0,-1.0,1.0,1.0,rants
12300,-1.0,1.0,1.0,-1.0,-1.0,brags
12301,-1.0,1.0,1.0,-1.0,1.0,yawns
12302,-1.0,1.0,1.0,1.0,-1.0,leaves_conversation
12303,-1.0,1.0,1.0,1.0,1.0,shows_interest
12304,1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
12305,1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
12306,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
12307,1.0,-1.0,-1.0,1.0,1.0,shares
12308,1.0,-1.0,1.0,-1.0,-1.0,rants
12309,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
12310,1.0,-1.0,1.0,1.0,-1.0,shares
12311,1.0,-1.0,1.0,1.0,1.0,brags
12312,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
12313,1.0,1.0,-1.0,-1.0,1.0,brags
12314,1.0,1.0,-1.0,1.0,-1.0,shows_concern
12315,1.0,1.0,-1.0,1.0,1.0,shouts
12316,1.0,1.0,1.0,-1.0,-1.0,stands_in_corner
12317,1.0,1.0,1.0,-1.0,1.0,shows_interest
12318,1.0,1.0,1.0,1.0,-1.0,shares
12319,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
12320,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
12321,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
12322,-1.0,-1.0,-1.0,1.0,-1.0,shouts
12323,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
12324,-1.0,-1.0,1.0,-1.0,-1.0,jokes
12325,-1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
12326,-1.0,-1.0,1.0,1.0,-1.0,jokes
12327,-1.0,-1.0,1.0,1.0,1.0,shows_interest
12328,-1.0,1.0,-1.0,-1.0,-1.0,supports
12329,-1.0,1.0,-1.0,-1.0,1.0,leaves_room
12330,-1.0,1.0,-1.0,1.0,-1.0,shares
12331,-1.0,1.0,-1.0,1.0,1.0,yawns
12332,-1.0,1.0,1.0,-1.0,-1.0,shares
12333,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
12334,-1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
12335,-1.0,1.0,1.0,1.0,1.0,gives_an_insult
12336,1.0,-1.0,-1.0,-1.0,-1.0,starts_conversation
12337,1.0,-1.0,-1.0,-1.0,1.0,shows_interest
12338,1.0,-1.0,-1.0,1.0,-1.0,laughs
12339,1.0,-1.0,-1.0,1.0,1.0,shows_interest
12340,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12341,1.0,-1.0,1.0,-1.0,1.0,rants
12342,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
12343,1.0,-1.0,1.0,1.0,1.0,shares
12344,1.0,1.0,-1.0,-1.0,-1.0,laughs
12345,1.0,1.0,-1.0,-1.0,1.0,supports
12346,1.0,1.0,-1.0,1.0,-1.0,leaves_conversation
12347,1.0,1.0,-1.0,1.0,1.0,yawns
12348,1.0,1.0,1.0,-1.0,-1.0,shouts
12349,1.0,1.0,1.0,-1.0,1.0,shouts
12350,1.0,1.0,1.0,1.0,-1.0,supports
12351,1.0,1.0,1.0,1.0,1.0,rants
12352,-1.0,-1.0,-1.0,-1.0,-1.0,shares
12353,-1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
12354,-1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
12355,-1.0,-1.0,-1.0,1.0,1.0,gives_an_insult
12356,-1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12357,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
12358,-1.0,-1.0,1.0,1.0,-1.0,supports
12359,-1.0,-1.0,1.0,1.0,1.0,shares
12360,-1.0,1.0,-1.0,-1.0,-1.0,laughs
12361,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
12362,-1.0,1.0,-1.0,1.0,-1.0,shares
12363,-1.0,1.0,-1.0,1.0,1.0,leaves_conversation
12364,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
12365,-1.0,1.0,1.0,-1.0,1.0,shows_concern
12366,-1.0,1.0,1.0,1.0,-1.0,jokes
12367,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
12368,1.0,-1.0,-1.0,-1.0,-1.0,laughs
12369,1.0,-1.0,-1.0,-1.0,1.0,brags
12370,1.0,-1.0,-1.0,1.0,-1.0,shares
12371,1.0,-1.0,-1.0,1.0,1.0,shows_interest
12372,1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
12373,1.0,-1.0,1.0,-1.0,1.0,supports
12374,1.0,-1.0,1.0,1.0,-1.0,leaves_conversation
12375,1.0,-1.0,1.0,1.0,1.0,starts_conversation
12376,1.0,1.0,-1.0,-1.0,-1.0,makes_smalltalk
12377,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12378,1.0,1.0,-1.0,1.0,-1.0,jokes
12379,1.0,1.0,-1.0,1.0,1.0,shouts
12380,1.0,1.0,1.0,-1.0,-1.0,shouts
12381,1.0,1.0,1.0,-1.0,1.0,shouts
12382,1.0,1.0,1.0,1.0,-1.0,gives_an_insult
12383,1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
12384,-1.0,-1.0,-1.0,-1.0,-1.0,supports
12385,-1.0,-1.0,-1.0,-1.0,1.0,jokes
12386,-1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
12387,-1.0,-1.0,-1.0,1.0,1.0,makes_smalltalk
12388,-1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
12389,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
12390,-1.0,-1.0,1.0,1.0,-1.0,supports
12391,-1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
12392,-1.0,1.0,-1.0,-1.0,-1.0,shows_concern
12393,-1.0,1.0,-1.0,-1.0,1.0,shows_concern
12394,-1.0,1.0,-1.0,1.0,-1.0,starts_conversation
12395,-1.0,1.0,-1.0,1.0,1.0,starts_conversation
12396,-1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
12397,-1.0,1.0,1.0,-1.0,1.0,brags
12398,-1.0,1.0,1.0,1.0,-1.0,shows_interest
12399,-1.0,1.0,1.0,1.0,1.0,yawns
12400,1.0,-1.0,-1.0,-1.0,-1.0,jokes
12401,1.0,-1.0,-1.0,-1.0,1.0,shouts
12402,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
12403,1.0,-1.0,-1.0,1.0,1.0,brags
12404,1.0,-1.0,1.0,-1.0,-1.0,jokes
12405,1.0,-1.0,1.0,-1.0,1.0,supports
12406,1.0,-1.0,1.0,1.0,-1.0,yawns
12407,1.0,-1.0,1.0,1.0,1.0,yawns
12408,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
12409,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
12410,1.0,1.0,-1.0,1.0,-1.0,leaves_conversation
12411,1.0,1.0,-1.0,1.0,1.0,rants
12412,1.0,1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12413,1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
12414,1.0,1.0,1.0,1.0,-1.0,yawns
12415,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
12416,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
12417,-1.0,-1.0,-1.0,-1.0,1.0,shows_interest
12418,-1.0,-1.0,-1.0,1.0,-1.0,shows_concern
12419,-1.0,-1.0,-1.0,1.0,1.0,rants
12420,-1.0,-1.0,1.0,-1.0,-1.0,shares
12421,-1.0,-1.0,1.0,-1.0,1.0,shares
12422,-1.0,-1.0,1.0,1.0,-1.0,supports
12423,-1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
12424,-1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
12425,-1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
12426,-1.0,1.0,-1.0,1.0,-1.0,shows_interest
12427,-1.0,1.0,-1.0,1.0,1.0,leaves_room
12428,-1.0,1.0,1.0,-1.0,-1.0,leaves_room
12429,-1.0,1.0,1.0,-1.0,1.0,jokes
12430,-1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
12431,-1.0,1.0,1.0,1.0,1.0,shows_interest
12432,1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
12433,1.0,-1.0,-1.0,-1.0,1.0,laughs
12434,1.0,-1.0,-1.0,1.0,-1.0,supports
12435,1.0,-1.0,-1.0,1.0,1.0,gives_an_insult
12436,1.0,-1.0,1.0,-1.0,-1.0,shouts
12437,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
12438,1.0,-1.0,1.0,1.0,-1.0,rants
12439,1.0,-1.0,1.0,1.0,1.0,leaves_room
12440,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
12441,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12442,1.0,1.0,-1.0,1.0,-1.0,stands_in_corner
12443,1.0,1.0,-1.0,1.0,1.0,yawns
12444,1.0,1.0,1.0,-1.0,-1.0,shares
12445,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
12446,1.0,1.0,1.0,1.0,-1.0,yawns
12447,1.0,1.0,1.0,1.0,1.0,jokes
12448,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
12449,-1.0,-1.0,-1.0,-1.0,1.0,shares
12450,-1.0,-1.0,-1.0,1.0,-1.0,rants
12451,-1.0,-1.0,-1.0,1.0,1.0,rants
12452,-1.0,-1.0,1.0,-1.0,-1.0,jokes
12453,-1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
12454,-1.0,-1.0,1.0,1.0,-1.0,supports
12455,-1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
12456,-1.0,1.0,-1.0,-1.0,-1.0,brags
12457,-1.0,1.0,-1.0,-1.0,1.0,leaves_room
12458,-1.0,1.0,-1.0,1.0,-1.0,yawns
12459,-1.0,1.0,-1.0,1.0,1.0,leaves_room
12460,-1.0,1.0,1.0,-1.0,-1.0,stands_in_corner
12461,-1.0,1.0,1.0,-1.0,1.0,leaves_conversation
12462,-1.0,1.0,1.0,1.0,-1.0,laughs
12463,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
12464,1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
12465,1.0,-1.0,-1.0,-1.0,1.0,rants
12466,1.0,-1.0,-1.0,1.0,-1.0,supports
12467,1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
12468,1.0,-1.0,1.0,-1.0,-1.0,supports
12469,1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
12470,1.0,-1.0,1.0,1.0,-1.0,shows_interest
12471,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
12472,1.0,1.0,-1.0,-1.0,-1.0,brags
12473,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12474,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
12475,1.0,1.0,-1.0,1.0,1.0,supports
12476,1.0,1.0,1.0,-1.0,-1.0,yawns
12477,1.0,1.0,1.0,-1.0,1.0,supports
12478,1.0,1.0,1.0,1.0,-1.0,leaves_conversation
12479,1.0,1.0,1.0,1.0,1.0,shows_concern
12480,-1.0,-1.0,-1.0,-1.0,-1.0,gives_an_insult
12481,-1.0,-1.0,-1.0,-1.0,1.0,brags
12482,-1.0,-1.0,-1.0,1.0,-1.0,supports
12483,-1.0,-1.0,-1.0,1.0,1.0,leaves_room
12484,-1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
12485,-1.0,-1.0,1.0,-1.0,1.0,shouts
12486,-1.0,-1.0,1.0,1.0,-1.0,supports
12487,-1.0,-1.0,1.0,1.0,1.0,yawns
12488,-1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
12489,-1.0,1.0,-1.0,-1.0,1.0,jokes
12490,-1.0,1.0,-1.0,1.0,-1.0,rants
12491,-1.0,1.0,-1.0,1.0,1.0,leaves_room
12492,-1.0,1.0,1.0,-1.0,-1.0,starts_conversation
12493,-1.0,1.0,1.0,-1.0,1.0,leaves_room
12494,-1.0,1.0,1.0,1.0,-1.0,jokes
12495,-1.0,1.0,1.0,1.0,1.0,stands_in_corner
12496,1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
12497,1.0,-1.0,-1.0,-1.0,1.0,yawns
12498,1.0,-1.0,-1.0,1.0,-1.0,shouts
12499,1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
12500,1.0,-1.0,1.0,-1.0,-1.0,brags
12501,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
12502,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
12503,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
12504,1.0,1.0,-1.0,-1.0,-1.0,jokes
12505,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
12506,1.0,1.0,-1.0,1.0,-1.0,stands_in_corner
12507,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
12508,1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
12509,1.0,1.0,1.0,-1.0,1.0,brags
12510,1.0,1.0,1.0,1.0,-1.0,leaves_room
12511,1.0,1.0,1.0,1.0,1.0,makes_smalltalk
12512,-1.0,-1.0,-1.0,-1.0,-1.0,brags
12513,-1.0,-1.0,-1.0,-1.0,1.0,yawns
12514,-1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
12515,-1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
12516,-1.0,-1.0,1.0,-1.0,-1.0,gives_an_insult
12517,-1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
12518,-1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
12519,-1.0,-1.0,1.0,1.0,1.0,gives_an_insult
12520,-1.0,1.0,-1.0,-1.0,-1.0,laughs
12521,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
12522,-1.0,1.0,-1.0,1.0,-1.0,rants
12523,-1.0,1.0,-1.0,1.0,1.0,starts_conversation
12524,-1.0,1.0,1.0,-1.0,-1.0,stands_in_corner
12525,-1.0,1.0,1.0,-1.0,1.0,leaves_room
12526,-1.0,1.0,1.0,1.0,-1.0,makes_smalltalk
12527,-1.0,1.0,1.0,1.0,1.0,starts_conversation
12528,1.0,-1.0,-1.0,-1.0,-1.0,yawns
12529,1.0,-1.0,-1.0,-1.0,1.0,shares
12530,1.0,-1.0,-1.0,1.0,-1.0,brags
12531,1.0,-1.0,-1.0,1.0,1.0,starts_conversation
12532,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12533,1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
12534,1.0,-1.0,1.0,1.0,-1.0,shows_interest
12535,1.0,-1.0,1.0,1.0,1.0,yawns
12536,1.0,1.0,-1.0,-1.0,-1.0,yawns
12537,1.0,1.0,-1.0,-1.0,1.0,starts_conversation
12538,1.0,1.0,-1.0,1.0,-1.0,yawns
12539,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
12540,1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
12541,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
12542,1.0,1.0,1.0,1.0,-1.0,brags
12543,1.0,1.0,1.0,1.0,1.0,shows_concern
12544,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
12545,-1.0,-1.0,-1.0,-1.0,1.0,shouts
12546,-1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
12547,-1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
12548,-1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12549,-1.0,-1.0,1.0,-1.0,1.0,brags
12550,-1.0,-1.0,1.0,1.0,-1.0,leaves_conversation
12551,-1.0,-1.0,1.0,1.0,1.0,shows_concern
12552,-1.0,1.0,-1.0,-1.0,-1.0,rants
12553,-1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
12554,-1.0,1.0,-1.0,1.0,-1.0,brags
12555,-1.0,1.0,-1.0,1.0,1.0,shows_concern
12556,-1.0,1.0,1.0,-1.0,-1.0,stands_in_corner
12557,-1.0,1.0,1.0,-1.0,1.0,starts_conversation
12558,-1.0,1.0,1.0,1.0,-1.0,makes_smalltalk
12559,-1.0,1.0,1.0,1.0,1.0,shares
12560,1.0,-1.0,-1.0,-1.0,-1.0,gives_an_insult
12561,1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
12562,1.0,-1.0,-1.0,1.0,-1.0,shares
12563,1.0,-1.0,-1.0,1.0,1.0,laughs
12564,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12565,1.0,-1.0,1.0,-1.0,1.0,leaves_room
12566,1.0,-1.0,1.0,1.0,-1.0,yawns
12567,1.0,-1.0,1.0,1.0,1.0,gives_an_insult
12568,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
12569,1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
12570,1.0,1.0,-1.0,1.0,-1.0,leaves_conversation
12571,1.0,1.0,-1.0,1.0,1.0,jokes
12572,1.0,1.0,1.0,-1.0,-1.0,jokes
12573,1.0,1.0,1.0,-1.0,1.0,shows_concern
12574,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
12575,1.0,1.0,1.0,1.0,1.0,makes_smalltalk
12576,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
12577,-1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
12578,-1.0,-1.0,-1.0,1.0,-1.0,brags
12579,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
12580,-1.0,-1.0,1.0,-1.0,-1.0,jokes
12581,-1.0,-1.0,1.0,-1.0,1.0,shouts
12582,-1.0,-1.0,1.0,1.0,-1.0,laughs
12583,-1.0,-1.0,1.0,1.0,1.0,supports
12584,-1.0,1.0,-1.0,-1.0,-1.0,laughs
12585,-1.0,1.0,-1.0,-1.0,1.0,jokes
12586,-1.0,1.0,-1.0,1.0,-1.0,shows_concern
12587,-1.0,1.0,-1.0,1.0,1.0,supports
12588,-1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
12589,-1.0,1.0,1.0,-1.0,1.0,laughs
12590,-1.0,1.0,1.0,1.0,-1.0,stands_in_corner
12591,-1.0,1.0,1.0,1.0,1.0,brags
12592,1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
12593,1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
12594,1.0,-1.0,-1.0,1.0,-1.0,yawns
12595,1.0,-1.0,-1.0,1.0,1.0,rants
12596,1.0,-1.0,1.0,-1.0,-1.0,jokes
12597,1.0,-1.0,1.0,-1.0,1.0,leaves_room
12598,1.0,-1.0,1.0,1.0,-1.0,brags
12599,1.0,-1.0,1.0,1.0,1.0,shows_interest
12600,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
12601,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12602,1.0,1.0,-1.0,1.0,-1.0,leaves_room
12603,1.0,1.0,-1.0,1.0,1.0,laughs
12604,1.0,1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12605,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
12606,1.0,1.0,1.0,1.0,-1.0,makes_smalltalk
12607,1.0,1.0,1.0,1.0,1.0,supports
12608,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
12609,-1.0,-1.0,-1.0,-1.0,1.0,rants
12610,-1.0,-1.0,-1.0,1.0,-1.0,shows_interest
12611,-1.0,-1.0,-1.0,1.0,1.0,shouts
12612,-1.0,-1.0,1.0,-1.0,-1.0,laughs
12613,-1.0,-1.0,1.0,-1.0,1.0,jokes
12614,-1.0,-1.0,1.0,1.0,-1.0,shows_interest
12615,-1.0,-1.0,1.0,1.0,1.0,shares
12616,-1.0,1.0,-1.0,-1.0,-1.0,jokes
12617,-1.0,1.0,-1.0,-1.0,1.0,brags
12618,-1.0,1.0,-1.0,1.0,-1.0,yawns
12619,-1.0,1.0,-1.0,1.0,1.0,jokes
12620,-1.0,1.0,1.0,-1.0,-1.0,brags
12621,-1.0,1.0,1.0,-1.0,1.0,shouts
12622,-1.0,1.0,1.0,1.0,-1.0,stands_in_corner
12623,-1.0,1.0,1.0,1.0,1.0,jokes
12624,1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
12625,1.0,-1.0,-1.0,-1.0,1.0,leaves_room
12626,1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
12627,1.0,-1.0,-1.0,1.0,1.0,shows_interest
12628,1.0,-1.0,1.0,-1.0,-1.0,rants
12629,1.0,-1.0,1.0,-1.0,1.0,starts_conversation
12630,1.0,-1.0,1.0,1.0,-1.0,rants
12631,1.0,-1.0,1.0,1.0,1.0,jokes
12632,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
12633,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
12634,1.0,1.0,-1.0,1.0,-1.0,leaves_room
12635,1.0,1.0,-1.0,1.0,1.0,jokes
12636,1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
12637,1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
12638,1.0,1.0,1.0,1.0,-1.0,shows_interest
12639,1.0,1.0,1.0,1.0,1.0,changes_the_topic
12640,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
12641,-1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
12642,-1.0,-1.0,-1.0,1.0,-1.0,shouts
12643,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
12644,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
12645,-1.0,-1.0,1.0,-1.0,1.0,rants
12646,-1.0,-1.0,1.0,1.0,-1.0,laughs
12647,-1.0,-1.0,1.0,1.0,1.0,jokes
12648,-1.0,1.0,-1.0,-1.0,-1.0,rants
12649,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
12650,-1.0,1.0,-1.0,1.0,-1.0,jokes
12651,-1.0,1.0,-1.0,1.0,1.0,shouts
12652,-1.0,1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12653,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
12654,-1.0,1.0,1.0,1.0,-1.0,leaves_room
12655,-1.0,1.0,1.0,1.0,1.0,shows_concern
12656,1.0,-1.0,-1.0,-1.0,-1.0,changes_the_topic
12657,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
12658,1.0,-1.0,-1.0,1.0,-1.0,brags
12659,1.0,-1.0,-1.0,1.0,1.0,rants
12660,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
12661,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
12662,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
12663,1.0,-1.0,1.0,1.0,1.0,laughs
12664,1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
12665,1.0,1.0,-1.0,-1.0,1.0,starts_conversation
12666,1.0,1.0,-1.0,1.0,-1.0,shows_concern
12667,1.0,1.0,-1.0,1.0,1.0,shows_interest
12668,1.0,1.0,1.0,-1.0,-1.0,shows_interest
12669,1.0,1.0,1.0,-1.0,1.0,jokes
12670,1.0,1.0,1.0,1.0,-1.0,jokes
12671,1.0,1.0,1.0,1.0,1.0,yawns
12672,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
12673,-1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
12674,-1.0,-1.0,-1.0,1.0,-1.0,shares
12675,-1.0,-1.0,-1.0,1.0,1.0,laughs
12676,-1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
12677,-1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
12678,-1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
12679,-1.0,-1.0,1.0,1.0,1.0,jokes
12680,-1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
12681,-1.0,1.0,-1.0,-1.0,1.0,brags
12682,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
12683,-1.0,1.0,-1.0,1.0,1.0,jokes
12684,-1.0,1.0,1.0,-1.0,-1.0,supports
12685,-1.0,1.0,1.0,-1.0,1.0,shouts
12686,-1.0,1.0,1.0,1.0,-1.0,leaves_room
12687,-1.0,1.0,1.0,1.0,1.0,laughs
12688,1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
12689,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
12690,1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
12691,1.0,-1.0,-1.0,1.0,1.0,gives_controversial_opinion
12692,1.0,-1.0,1.0,-1.0,-1.0,jokes
12693,1.0,-1.0,1.0,-1.0,1.0,rants
12694,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
12695,1.0,-1.0,1.0,1.0,1.0,shows_concern
12696,1.0,1.0,-1.0,-1.0,-1.0,jokes
12697,1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
